882, 216, 0, 833, 232, -32, 811, 279, -49, 849, 320, -64, 889, 344, -77, 800, 358, -29, 803, 421, -62, 817, 461, -86, 830, 500, -103, 843, 364, -29, 856, 378, -73, 852, 326, -83, 847, 307, -81, 883, 358, -33, 893, 364, -72, 882, 313, -63, 874, 301, -49, 919, 345, -42, 924, 347, -68, 909, 309, -63, 897, 298, -53
1001, 202, 0, 962, 232, -50, 957, 280, -75, 1015, 306, -93, 1067, 326, -107, 959, 372, -48, 996, 435, -88, 1027, 470, -114, 1056, 507, -132, 1001, 360, -39, 1037, 362, -90, 1014, 314, -103, 993, 303, -103, 1037, 340, -38, 1071, 337, -85, 1044, 292, -83, 1021, 287, -71, 1068, 315, -40, 1095, 319, -74, 1072, 290, -72, 1047, 284, -63
868, 181, 0, 816, 186, -22, 758, 237, -34, 769, 306, -47, 806, 345, -57, 738, 325, -10, 704, 385, -41, 683, 429, -61, 668, 469, -78, 785, 341, -15, 759, 351, -56, 783, 281, -52, 799, 271, -39, 827, 342, -25, 809, 344, -63, 817, 279, -36, 830, 271, -10, 871, 332, -39, 854, 343, -62, 849, 294, -45, 858, 283, -27
726, 213, 0, 662, 233, -7, 606, 272, -24, 580, 320, -48, 594, 361, -72, 618, 360, 2, 569, 406, -25, 533, 436, -37, 507, 465, -46, 650, 375, -11, 593, 372, -48, 616, 313, -42, 642, 315, -27, 682, 379, -31, 622, 364, -67, 641, 308, -45, 667, 309, -21, 711, 370, -53, 653, 357, -73, 663, 316, -58, 688, 315, -42
791, 197, 0, 719, 253, -28, 686, 312, -59, 683, 370, -92, 718, 370, -124, 766, 420, -26, 743, 489, -62, 725, 540, -84, 716, 582, -102, 817, 414, -34, 738, 410, -73, 730, 347, -71, 751, 331, -61, 848, 386, -47, 758, 360, -78, 747, 313, -57, 768, 303, -38, 857, 346, -66, 779, 322, -85, 769, 288, -76, 788, 279, -65
821, 142, 0, 760, 167, -37, 723, 219, -60, 767, 238, -79, 833, 234, -96, 752, 320, -43, 756, 376, -82, 762, 411, -108, 771, 446, -130, 811, 325, -45, 817, 365, -103, 803, 296, -116, 792, 255, -112, 861, 309, -53, 867, 313, -100, 840, 252, -92, 820, 226, -77, 902, 278, -66, 895, 250, -99, 866, 211, -100, 844, 201, -95
400, 129, 0, 316, 134, -23, 250, 161, -49, 224, 201, -75, 263, 217, -102, 260, 291, -32, 198, 334, -65, 153, 364, -89, 119, 392, -109, 309, 319, -40, 249, 268, -74, 273, 212, -73, 300, 209, -68, 356, 311, -52, 299, 238, -79, 311, 193, -60, 332, 196, -44, 391, 281, -69, 340, 218, -89, 347, 183, -79, 368, 184, -68
587, 76, 0, 520, 88, -19, 457, 125, -33, 460, 161, -49, 513, 177, -63, 470, 246, -27, 434, 295, -52, 410, 328, -72, 390, 362, -91, 520, 273, -34, 494, 227, -63, 502, 175, -68, 515, 162, -68, 567, 264, -44, 538, 192, -62, 534, 151, -50, 541, 151, -40, 607, 235, -59, 577, 172, -71, 566, 139, -65, 569, 138, -58
783, 246, 0, 742, 255, -12, 699, 317, -17, 714, 379, -25, 755, 403, -32, 716, 389, 3, 709, 443, -18, 707, 483, -31, 710, 517, -41, 755, 391, -1, 726, 407, -36, 730, 342, -31, 746, 329, -17, 785, 382, -11, 763, 392, -44, 756, 334, -19, 770, 322, 5, 817, 367, -24, 794, 383, -42, 783, 341, -26, 793, 329, -10
899, 294, 0, 857, 323, -15, 825, 378, -23, 840, 426, -34, 876, 450, -45, 827, 430, -3, 820, 495, -26, 820, 531, -39, 824, 567, -49, 861, 427, -10, 857, 466, -46, 851, 419, -51, 855, 401, -45, 893, 417, -20, 889, 441, -54, 878, 395, -43, 881, 383, -26, 924, 401, -34, 915, 422, -50, 903, 391, -39, 903, 378, -26
